src_ip,dst_ip,src_port,dst_port,protocol,duration,packets_in,packets_out,bytes_in,bytes_out,avg_packet_size,packet_rate,byte_rate,label
10.0.126.8,239.255.255.250,33179,1900,UDP,306.5936,0,3,0,1103,367.67,441.44,162301.35,0
10.0.126.8,239.255.255.250,59056,1900,UDP,306.585,0,1,0,422,422.0,0.0,0.0,0
10.0.120.150,239.255.255.250,40461,1900,UDP,306.4906,0,1,0,180,180.0,0.0,0.0,0
10.0.251.47,8.8.8.8,63764,53,UDP,306.0426,1,1,148,79,113.5,45.23,5133.54,0
10.0.251.47,8.8.8.8,65137,53,UDP,306.0424,1,1,164,79,121.5,45.41,5517.08,0
172.1.26.27,239.255.255.250,62293,1900,UDP,305.9648,0,3,0,633,211.0,1.01,212.72,0
10.0.250.103,255.255.255.255,14309,62976,UDP,305.4556,0,1,0,264,264.0,0.0,0.0,0
10.0.120.13,255.255.255.255,56175,7989,UDP,305.4251,0,1,0,310,310.0,0.0,0.0,0
10.0.250.101,255.255.255.255,45400,10001,UDP,305.0473,0,1,0,213,213.0,0.0,0.0,0
10.0.251.47,192.178.211.84,64525,443,UDP,304.6512,13,12,6294,6194,499.52,69.14,34536.16,0
172.1.26.8,172.1.27.255,138,138,UDP,304.6495,0,1,0,243,243.0,0.0,0.0,0
172.3.1.242,239.255.255.250,64490,1900,UDP,304.642,0,3,0,633,211.0,1.53,323.75,0
10.0.250.117,255.255.255.255,57477,10001,UDP,304.6162,0,1,0,302,302.0,0.0,0.0,0
10.0.251.36,239.255.255.250,60800,1900,UDP,304.1068,0,3,0,636,212.0,1.54,326.14,0
10.0.252.112,255.255.255.255,6195,62976,UDP,303.9944,0,1,0,264,264.0,0.0,0.0,0
172.3.4.37,239.255.255.250,58717,1900,UDP,303.5923,0,3,0,633,211.0,1.47,310.65,0
10.0.251.34,255.255.255.255,53271,8610,UDP,303.5897,0,2,0,120,60.0,9216.59,552995.39,0
10.0.254.19,224.0.0.252,52439,5355,UDP,301.2635,0,1,0,68,68.0,0.0,0.0,0
10.0.254.19,224.0.0.252,63199,5355,UDP,301.2616,0,1,0,68,68.0,0.0,0.0,0
172.3.4.94,172.3.255.255,57621,57621,UDP,300.6461,0,1,0,82,82.0,0.0,0.0,0
10.0.251.47,140.82.113.22,1365,443,TCP,19.7088,15,12,7671,5578,490.7,29.48,14465.43,0
10.0.251.47,8.8.8.8,39539,53,TCP,18.7236,6,6,445,371,68.0,188.75,12835.23,0
10.0.251.47,8.8.8.8,45639,53,TCP,18.7235,5,6,351,371,65.64,172.9,11348.63,0
10.0.251.47,8.8.8.8,11876,53,TCP,15.5727,5,6,391,367,68.91,69.7,4802.94,0
10.0.251.47,8.8.8.8,43722,53,TCP,15.5725,5,6,347,367,64.91,119.25,7740.26,0
10.0.251.47,34.107.243.93,20790,443,TCP,1214.1101,17,13,2249,2984,174.43,0.02,4.36,0
10.0.251.47,193.84.4.4,52596,53,UDP,613.8166,4,4,848,346,149.25,0.03,3.93,0
10.0.251.47,8.8.8.8,52596,53,UDP,309.9091,1,1,212,98,155.0,138.96,21538.25,0
172.3.4.37,239.255.255.250,61425,1900,UDP,308.8219,0,2,0,286,143.0,0.31,44.32,0
10.0.251.53,255.255.255.255,49591,62976,UDP,308.4007,0,1,0,264,264.0,0.0,0.0,0
172.3.4.37,239.255.255.250,51116,3702,UDP,307.9219,0,4,0,2664,666.0,0.63,417.93,0
10.0.251.98,224.0.0.252,56870,5355,UDP,307.7185,0,2,0,132,66.0,5.71,376.58,0
10.0.251.98,224.0.0.252,59706,5355,UDP,307.7177,0,2,0,140,70.0,5.72,400.2,0
10.0.251.98,224.0.0.252,62933,5355,UDP,307.7163,0,2,0,140,70.0,5.75,402.19,0
10.0.251.98,224.0.0.252,62153,5355,UDP,307.7156,0,2,0,132,66.0,5.76,380.02,0
10.0.251.98,224.0.0.252,51893,5355,UDP,307.7148,0,2,0,140,70.0,5.77,404.12,0
10.0.251.98,224.0.0.252,49639,5355,UDP,307.3679,0,1,0,70,70.0,0.0,0.0,0
10.0.124.101,255.255.255.255,45616,7989,UDP,306.6555,0,1,0,394,394.0,0.0,0.0,0
10.0.250.157,255.255.255.255,13656,62976,UDP,306.2497,0,1,0,264,264.0,0.0,0.0,0
10.0.250.165,255.255.255.255,17101,62976,UDP,305.529,0,1,0,264,264.0,0.0,0.0,0
10.0.250.101,255.255.255.255,39894,10001,UDP,305.1453,0,1,0,213,213.0,0.0,0.0,0
172.3.1.73,224.0.0.252,50232,5355,UDP,303.4979,0,2,0,158,79.0,3.81,300.79,0
172.3.4.16,224.0.0.252,53683,5355,UDP,302.6837,0,2,0,130,65.0,3.87,251.67,0
10.0.251.93,239.255.255.250,56950,1900,UDP,302.4917,0,2,0,422,211.0,0.92,194.36,0
172.3.1.73,224.0.0.252,58444,5355,UDP,302.4539,0,2,0,158,79.0,3.32,261.89,0
172.3.4.16,224.0.0.252,65311,5355,UDP,301.5526,0,1,0,65,65.0,0.0,0.0,0
172.1.25.97,239.255.255.250,53403,1900,UDP,301.3565,0,1,0,211,211.0,0.0,0.0,0
172.1.25.211,255.255.255.255,52113,62976,UDP,300.5049,0,1,0,264,264.0,0.0,0.0,0
10.0.252.89,224.0.0.251,5353,5353,UDP,2392.0546,0,38,0,3302,86.89,0.02,1.58,0
10.0.251.51,10.0.255.255,138,138,UDP,1855.9618,0,23,0,5115,222.39,0.01,3.29,0
10.0.250.233,224.0.0.251,5353,5353,UDP,1695.6279,0,122,0,10158,83.26,0.09,7.3,0
10.0.252.13,224.0.0.251,5353,5353,UDP,808.1218,0,16,0,4226,264.12,0.03,8.32,0
10.0.252.5,224.0.0.251,0,0,OTHER,784.5655,0,15,0,900,60.0,0.03,1.86,0
10.0.251.182,224.0.0.251,5353,5353,UDP,383.8656,0,16,0,2276,142.25,0.2,28.32,0
172.3.4.94,239.255.255.250,42473,1900,UDP,319.2301,0,7,0,1169,167.0,0.4,67.62,0
172.3.4.37,255.255.255.255,10004,10004,UDP,318.7412,0,13,0,1625,125.0,1.1,137.71,0
172.3.4.37,172.3.255.255,51118,22222,UDP,318.737,0,5,0,350,70.0,0.42,29.66,0
172.3.4.37,255.255.255.255,51119,22222,UDP,318.7364,0,5,0,350,70.0,0.42,29.66,0
172.3.4.37,255.255.255.255,51120,22222,UDP,318.736,0,5,0,350,70.0,0.42,29.66,0
172.3.4.37,172.3.255.255,51121,22222,UDP,318.7343,0,5,0,350,70.0,0.42,29.67,0
172.3.4.37,255.255.255.255,51122,22222,UDP,318.7331,0,5,0,350,70.0,0.42,29.67,0
172.3.4.37,255.255.255.255,51123,22222,UDP,318.7325,0,5,0,350,70.0,0.42,29.67,0
172.3.4.37,172.3.255.255,51124,3289,UDP,318.7296,0,5,0,280,56.0,0.42,23.74,0
172.3.4.37,255.255.255.255,51125,3289,UDP,318.7291,0,5,0,280,56.0,0.42,23.74,0
172.3.4.37,255.255.255.255,51126,3289,UDP,318.7287,0,5,0,280,56.0,0.42,23.74,0
172.1.25.97,239.255.255.250,49671,1900,UDP,312.6999,0,7,0,1253,179.0,1.27,226.56,0
10.0.250.219,239.255.255.250,65334,3702,UDP,311.3554,0,5,0,3490,698.0,0.76,531.59,0
10.0.250.137,239.255.255.250,43573,1900,UDP,308.792,0,1,0,167,167.0,0.0,0.0,0
10.0.250.137,239.255.255.250,46078,1900,UDP,308.7861,0,1,0,167,167.0,0.0,0.0,0
172.3.1.143,239.255.255.250,63901,1900,UDP,307.0447,0,3,0,636,212.0,1.17,247.31,0
172.3.1.143,239.255.255.250,63900,1900,UDP,307.0438,0,3,0,636,212.0,1.17,247.35,0
10.0.250.156,255.255.255.255,37415,62976,UDP,306.5387,0,1,0,264,264.0,0.0,0.0,0
172.3.4.35,172.3.255.255,57621,57621,UDP,305.9156,0,1,0,86,86.0,0.0,0.0,0
10.0.250.126,10.0.255.255,138,138,UDP,305.624,0,1,0,243,243.0,0.0,0.0,0
10.0.250.117,255.255.255.255,51067,10001,UDP,304.0667,0,1,0,302,302.0,0.0,0.0,0
10.0.250.233,10.0.255.255,137,137,UDP,303.3607,0,2,0,184,92.0,2.41,221.27,0
10.0.250.213,224.0.0.252,54108,5355,UDP,302.7768,0,2,0,144,72.0,4.82,346.99,0
10.0.252.83,255.255.255.255,23892,62976,UDP,302.631,0,1,0,264,264.0,0.0,0.0,0
10.0.250.213,224.0.0.252,60484,5355,UDP,301.9166,0,2,0,144,72.0,3.46,248.94,0
10.0.250.213,224.0.0.252,51098,5355,UDP,300.6992,0,1,0,72,72.0,0.0,0.0,0
10.0.251.47,172.1.42.117,1361,7680,TCP,54.7177,0,5,0,330,66.0,0.33,21.95,0
10.0.251.47,172.1.22.16,1362,7680,TCP,54.717,0,5,0,330,66.0,0.33,21.93,0
10.0.251.47,172.1.42.29,1363,7680,TCP,53.9964,0,5,0,330,66.0,0.33,21.94,0
10.0.251.47,52.168.117.170,58395,443,TCP,12.6836,11,11,7440,6342,626.45,27.04,16936.38,0
10.0.124.30,239.255.255.250,52405,1900,UDP,2059.4156,0,17,0,3060,180.0,0.01,1.74,0
172.1.26.20,172.1.27.255,57621,57621,UDP,1543.0968,0,15,0,1290,86.0,0.01,1.05,0
10.0.250.213,10.0.255.255,137,137,UDP,1332.035,0,53,0,5830,110.0,0.05,5.69,0
172.1.25.40,239.255.255.250,50630,1900,UDP,1142.5056,0,7,0,1169,167.0,0.01,1.39,0
10.0.120.184,239.255.255.250,57440,1900,UDP,640.3114,0,4,0,720,180.0,0.01,2.15,0
10.0.251.47,193.84.4.4,53765,53,UDP,633.8255,5,5,1034,419,145.3,0.03,4.4,0
10.0.251.47,193.84.4.4,59068,53,UDP,633.8228,6,6,1227,489,143.0,0.04,5.19,0
10.0.251.47,193.84.4.4,54206,53,UDP,633.8161,5,5,1094,414,150.8,0.03,4.57,0
172.3.3.160,239.255.255.250,61881,1900,UDP,422.9453,0,2,0,334,167.0,0.02,2.81,0
10.0.250.219,239.255.255.250,53478,1900,UDP,319.2898,0,5,0,895,179.0,0.34,61.23,0
10.0.250.219,239.255.255.250,60826,3702,UDP,314.3767,0,4,0,2792,698.0,0.68,471.85,0
10.0.251.106,239.255.255.250,64448,3702,UDP,313.2633,0,5,0,3490,698.0,0.8,560.69,0
10.0.251.182,224.0.0.251,49237,5353,UDP,312.3219,0,4,0,783,195.75,1.2,234.78,0
10.0.1.21,239.255.255.250,52691,1900,UDP,309.9095,0,2,0,426,213.0,1.07,228.93,0
10.0.250.213,224.0.0.252,51172,5355,UDP,309.5975,0,2,0,144,72.0,4.91,353.45,0
10.0.251.51,10.0.255.255,137,137,UDP,309.2537,0,1,0,110,110.0,0.0,0.0,0
10.0.250.219,239.255.255.250,62207,3702,UDP,308.4348,0,6,0,4188,698.0,1.55,1081.58,0
10.0.250.159,239.255.255.250,65050,3702,UDP,307.6212,0,5,0,3490,698.0,0.78,543.65,0
10.0.250.164,239.255.255.250,49162,1900,UDP,305.897,0,3,0,537,179.0,1.34,239.57,0
10.0.120.178,239.255.255.250,45432,1900,UDP,305.0885,0,1,0,180,180.0,0.0,0.0,0
10.0.250.101,255.255.255.255,43763,10001,UDP,304.9903,0,1,0,213,213.0,0.0,0.0,0
172.1.25.54,239.255.255.250,53043,1900,UDP,304.8598,0,6,0,1036,172.67,1.89,325.51,0
10.0.250.117,255.255.255.255,40896,10001,UDP,304.7593,0,1,0,302,302.0,0.0,0.0,0
10.0.1.17,239.255.255.250,38398,1900,UDP,304.546,0,3,0,639,213.0,1.33,284.21,0
10.0.251.47,8.8.8.8,54206,53,UDP,303.5137,1,1,106,78,92.0,44.55,4098.36,0
10.0.251.47,8.8.8.8,53765,53,UDP,303.5137,1,1,139,75,107.0,39.64,4241.57,0
10.0.251.47,8.8.8.8,59068,53,UDP,303.4048,1,1,187,75,131.0,19.6,2568.17,0
10.0.251.150,10.0.255.255,137,137,UDP,303.0417,0,1,0,110,110.0,0.0,0.0,0
10.0.251.34,255.255.255.255,53274,8610,UDP,302.9185,0,2,0,120,60.0,26666.67,1600000.0,0
10.0.250.178,224.0.0.251,5353,5353,UDP,302.4273,0,2,0,148,74.0,3252.03,240650.41,0
10.0.253.112,239.255.255.250,39464,3702,UDP,302.2002,0,1,0,649,649.0,0.0,0.0,0
172.1.26.56,224.0.0.252,61763,5355,UDP,301.8846,0,1,0,65,65.0,0.0,0.0,0
10.0.7.151,10.0.255.255,138,138,UDP,301.5818,0,1,0,243,243.0,0.0,0.0,0
10.0.251.47,8.8.8.8,33509,53,TCP,19.8538,5,6,448,378,75.09,110.75,8316.39,0
10.0.251.47,8.8.8.8,24016,53,TCP,19.8535,5,6,388,378,69.64,93.51,6512.0,0
10.0.251.47,57.144.52.141,4990,443,TCP,19.7538,14,12,3323,4034,282.96,62.71,17743.96,0
10.0.120.157,239.255.255.250,59524,1900,UDP,1880.9822,0,15,0,2700,180.0,0.01,1.72,0
10.0.124.72,239.255.255.250,52629,1900,UDP,808.0384,0,5,0,900,180.0,0.01,1.79,0
10.0.120.158,239.255.255.250,58412,1900,UDP,757.7615,0,6,0,1080,180.0,0.01,2.4,0
10.0.7.151,10.0.255.255,137,137,UDP,609.5913,0,3,0,276,92.0,0.01,0.91,0
10.0.251.119,10.0.255.255,138,138,UDP,595.529,0,2,0,459,229.5,0.01,1.57,0
172.1.26.54,172.1.27.255,137,137,UDP,584.0591,0,12,0,1320,110.0,0.04,4.75,0
10.0.251.119,224.0.0.251,5353,5353,UDP,488.6427,0,11,0,814,74.0,0.06,4.42,0
10.0.251.47,151.101.37.32,59133,443,TCP,421.9705,640,440,1120040,32692,1067.34,2.63,2807.75,0
172.1.26.27,224.0.0.251,58676,5353,UDP,320.2097,0,34,0,3352,98.59,2.57,253.3,0
10.0.251.250,10.0.255.255,137,137,UDP,314.8664,0,14,0,1450,103.57,1.15,119.02,0
172.1.26.56,172.1.27.255,137,137,UDP,312.8165,0,10,0,1100,110.0,1.58,173.52,0
172.1.26.53,239.255.255.250,49526,1900,UDP,312.7398,0,2,0,358,179.0,0.55,98.78,0
172.3.1.233,239.255.255.250,55556,1900,UDP,311.1876,0,3,0,636,212.0,1.04,221.06,0
172.1.26.56,224.0.0.252,62357,5355,UDP,309.7678,0,1,0,65,65.0,0.0,0.0,0
172.1.26.56,239.255.255.250,62984,1900,UDP,309.4419,0,2,0,358,179.0,3200.0,572800.0,0
172.1.26.56,224.0.0.252,51834,5355,UDP,309.1284,0,2,0,130,65.0,3.39,220.38,0
10.0.124.9,239.255.255.250,35532,1900,UDP,308.4006,0,3,0,1103,367.67,1914.49,703892.79,0
10.0.124.9,239.255.255.250,40311,1900,UDP,308.3958,0,1,0,422,422.0,0.0,0.0,0
172.1.26.53,224.0.0.252,64861,5355,UDP,308.0011,0,1,0,64,64.0,0.0,0.0,0
172.1.26.54,224.0.0.252,59042,5355,UDP,307.9903,0,1,0,64,64.0,0.0,0.0,0
10.0.124.71,239.255.255.250,53664,1900,UDP,307.1769,0,3,0,1106,368.67,1243.27,458350.6,0
10.0.124.71,239.255.255.250,53614,1900,UDP,307.1708,0,1,0,423,423.0,0.0,0.0,0
10.0.250.128,255.255.255.255,5064,62976,UDP,306.6845,0,1,0,264,264.0,0.0,0.0,0
10.0.251.119,239.255.255.250,62334,3702,UDP,305.9409,0,2,0,1332,666.0,1.04,690.09,0
172.1.26.56,224.0.0.252,56331,5355,UDP,305.7597,0,1,0,65,65.0,0.0,0.0,0
172.1.26.56,224.0.0.252,53221,5355,UDP,305.6578,0,1,0,65,65.0,0.0,0.0,0
10.0.250.147,255.255.255.255,44290,62976,UDP,305.6372,0,1,0,264,264.0,0.0,0.0,0
10.0.250.117,255.255.255.255,39185,10001,UDP,305.3494,0,1,0,302,302.0,0.0,0.0,0
10.0.250.239,239.255.255.250,53026,1900,UDP,305.3465,0,2,0,422,211.0,1.39,292.87,0
10.0.251.119,224.0.0.252,61086,5355,UDP,305.2636,0,1,0,68,68.0,0.0,0.0,0
10.0.251.119,224.0.0.252,56620,5355,UDP,305.262,0,1,0,68,68.0,0.0,0.0,0
10.0.251.119,224.0.0.252,64715,5355,UDP,305.259,0,2,0,136,68.0,3.28,223.16,0
10.0.251.119,224.0.0.252,54346,5355,UDP,305.2588,0,2,0,136,68.0,3.29,223.4,0
10.0.251.112,10.0.255.255,138,138,UDP,304.8423,0,1,0,243,243.0,0.0,0.0,0
10.0.251.96,255.255.255.255,10289,62976,UDP,304.6275,0,1,0,264,264.0,0.0,0.0,0
172.1.26.56,239.255.255.250,64933,1900,UDP,304.5145,0,3,0,537,179.0,2.13,380.81,0
10.0.7.151,224.0.0.252,64414,5355,UDP,304.3419,0,2,0,142,71.0,17.61,1250.06,0
172.3.1.73,224.0.0.252,51441,5355,UDP,304.2279,0,2,0,158,79.0,3.22,254.27,0
10.0.251.98,224.0.0.252,53083,5355,UDP,303.8332,0,2,0,140,70.0,3.64,254.89,0
10.0.251.98,224.0.0.252,54812,5355,UDP,303.8329,0,2,0,140,70.0,3.65,255.36,0
10.0.251.98,224.0.0.252,50657,5355,UDP,303.8321,0,2,0,140,70.0,3.64,255.07,0
10.0.251.98,224.0.0.252,53296,5355,UDP,303.8295,0,2,0,132,66.0,3.68,242.75,0
10.0.251.98,224.0.0.252,64442,5355,UDP,303.8294,0,2,0,140,70.0,3.69,258.09,0
10.0.251.98,224.0.0.252,49844,5355,UDP,303.8285,0,2,0,132,66.0,3.7,243.95,0
10.0.250.126,224.0.0.252,65235,5355,UDP,303.7076,0,2,0,136,68.0,16.22,1102.72,0
10.0.250.215,239.255.255.250,50061,1900,UDP,303.7034,0,3,0,633,211.0,0.86,181.74,0
172.1.25.167,239.255.255.250,52946,1900,UDP,303.601,0,4,0,868,217.0,1.15,249.85,0
10.0.250.240,10.0.255.255,138,138,UDP,303.5978,0,1,0,243,243.0,0.0,0.0,0
10.0.7.151,224.0.0.252,49906,5355,UDP,302.5859,0,2,0,142,71.0,22.58,1603.22,0
172.1.26.56,224.0.0.252,54999,5355,UDP,301.6824,0,1,0,65,65.0,0.0,0.0,0
10.0.251.47,20.72.205.209,4991,443,TCP,21.1385,14,13,5044,2003,261.0,14.71,3839.42,0
10.0.124.25,239.255.255.250,58060,1900,UDP,602.3273,0,3,0,540,180.0,0.01,1.81,0
10.0.251.119,10.0.255.255,137,137,UDP,498.3696,0,6,0,552,92.0,0.03,2.91,0
172.1.25.228,224.0.0.251,5353,5353,UDP,323.3986,0,29,0,5109,176.17,1.77,311.68,0
172.1.26.25,239.255.255.250,64179,1900,UDP,313.3431,0,3,0,633,211.0,0.86,181.02,0
10.0.251.119,239.255.255.250,58170,1900,UDP,312.9208,0,4,0,636,159.0,1.35,214.63,0
172.1.26.57,172.1.27.255,137,137,UDP,311.6977,0,6,0,660,110.0,1.06,116.93,0
172.1.26.55,239.255.255.250,51852,1900,UDP,310.4562,0,3,0,429,143.0,0.39,55.82,0
172.1.26.55,239.255.255.250,55937,3702,UDP,310.3826,0,5,0,3330,666.0,0.62,411.13,0
10.0.251.47,8.8.8.8,59326,53,UDP,309.1306,1,1,257,92,174.5,107.34,18730.21,0
10.0.251.47,8.8.8.8,61439,53,UDP,309.1304,1,1,213,92,152.5,109.0,16623.07,0
10.0.125.53,239.255.255.250,33762,1900,UDP,307.7213,0,2,0,360,180.0,3.22,580.11,0
172.1.25.52,239.255.255.250,54493,1900,UDP,307.074,0,2,0,358,179.0,1.04,186.29,0
10.0.252.140,239.255.255.250,38967,1900,UDP,307.0115,0,2,0,430,215.0,1.09,233.47,0
172.1.26.57,224.0.0.252,52440,5355,UDP,306.3612,0,1,0,65,65.0,0.0,0.0,0
172.1.26.56,224.0.0.252,52170,5355,UDP,306.3597,0,1,0,65,65.0,0.0,0.0,0
10.0.124.58,239.255.255.250,38622,1900,UDP,306.0853,0,3,0,1106,368.67,797.24,293914.43,0
10.0.124.58,239.255.255.250,45120,1900,UDP,306.0792,0,1,0,423,423.0,0.0,0.0,0
10.0.124.55,239.255.255.250,50876,1900,UDP,306.062,0,3,0,1106,368.67,1913.27,705357.14,0
10.0.124.55,239.255.255.250,35986,1900,UDP,306.0594,0,1,0,423,423.0,0.0,0.0,0
10.0.14.203,10.0.255.255,137,137,UDP,305.9864,0,5,0,460,92.0,0.9,82.83,0
10.0.252.188,239.255.255.250,63026,1900,UDP,305.6834,0,3,0,651,217.0,1.04,225.15,0
172.1.26.40,239.255.255.250,54466,1900,UDP,303.7249,0,3,0,633,211.0,1.44,304.51,0
172.3.1.220,172.3.255.255,138,138,UDP,303.0961,0,1,0,243,243.0,0.0,0.0,0
10.0.251.95,255.255.255.255,33038,62976,UDP,300.6323,0,1,0,264,264.0,0.0,0.0,0
172.1.42.62,10.0.251.47,49675,7680,TCP,19.8267,3,5,174,375,68.62,70.5,4838.11,0
10.0.251.47,49.44.197.176,4992,80,TCP,19.7241,6,5,607,393,90.91,104.88,9534.71,0
10.0.251.47,8.8.4.4,40952,443,TCP,16.6544,3,4,186,2012,314.0,397.7,124879.27,0
10.0.251.47,8.8.4.4,27817,443,TCP,16.6363,3,4,186,1980,309.43,269.03,83246.86,0
10.0.124.14,239.255.255.250,57900,1900,UDP,1908.0108,0,13,0,2340,180.0,0.01,1.46,0
10.0.126.4,239.255.255.250,35897,1900,UDP,1907.827,0,15,0,2700,180.0,0.01,1.69,0
10.0.124.48,239.255.255.250,41202,1900,UDP,1685.6237,0,13,0,2340,180.0,0.01,1.69,0
172.3.4.37,239.255.255.250,59540,1900,UDP,1025.4134,0,7,0,1169,167.0,0.01,1.62,0
172.3.3.208,224.0.0.251,5353,5353,UDP,769.8105,0,8,0,1502,187.75,0.02,3.22,0
172.3.4.94,224.0.0.251,5353,5353,UDP,372.0112,0,13,0,1270,97.69,0.21,20.4,0
10.0.251.212,224.0.0.251,5353,5353,UDP,362.5701,0,4,0,736,184.0,0.07,12.37,0
172.1.26.55,172.1.27.255,55941,22222,UDP,320.3865,0,6,0,420,70.0,0.4,27.73,0
172.1.26.55,172.1.27.255,55945,22222,UDP,320.3824,0,4,0,280,70.0,0.3,21.05,0
172.1.26.55,172.1.27.255,55949,3289,UDP,320.3796,0,5,0,300,60.0,0.33,19.69,0
172.1.26.57,239.255.255.250,61270,1900,UDP,319.6854,0,7,0,1253,179.0,0.6,108.18,0
172.1.26.56,239.255.255.250,61272,1900,UDP,319.6848,0,6,0,1074,179.0,0.52,92.72,0
172.1.26.9,239.255.255.250,49827,1900,UDP,310.1675,0,4,0,848,212.0,1.29,274.49,0
10.0.251.145,239.255.255.250,65289,1900,UDP,309.7599,0,3,0,633,211.0,1.0,210.75,0
10.0.251.47,192.178.211.84,49757,443,UDP,309.5105,18,16,8161,8152,479.79,83.26,39947.79,0
10.0.252.76,255.255.255.255,60288,62976,UDP,309.2238,0,1,0,264,264.0,0.0,0.0,0
10.0.251.47,193.84.4.4,52560,53,UDP,308.7248,1,1,162,70,116.0,42.49,4929.35,0
10.0.251.47,193.84.4.4,57681,53,UDP,308.7245,1,1,122,70,96.0,45.62,4379.16,0
10.0.250.145,255.255.255.255,60639,62976,UDP,308.6333,0,1,0,264,264.0,0.0,0.0,0
10.0.250.159,239.255.255.250,50999,3702,UDP,306.2714,0,3,0,2094,698.0,0.77,539.74,0
10.0.250.192,239.255.255.250,55312,1900,UDP,305.3617,0,3,0,651,217.0,1.03,223.08,0
10.0.250.101,255.255.255.255,42518,10001,UDP,305.1351,0,1,0,213,213.0,0.0,0.0,0
10.0.250.117,255.255.255.255,46562,10001,UDP,304.6377,0,1,0,302,302.0,0.0,0.0,0
10.0.251.193,255.255.255.255,30976,62976,UDP,303.9895,0,1,0,264,264.0,0.0,0.0,0
10.0.251.34,255.255.255.255,53277,8610,UDP,302.372,0,2,0,120,60.0,23255.81,1395348.84,0
10.0.119.2,239.255.255.250,54207,1900,UDP,302.257,0,1,0,180,180.0,0.0,0.0,0
10.0.251.179,255.255.255.255,4875,62976,UDP,300.2247,0,1,0,264,264.0,0.0,0.0,0
10.0.251.47,172.3.3.117,58392,7680,TCP,54.7701,0,5,0,330,66.0,0.33,21.95,0
10.0.251.47,172.1.25.126,58393,7680,TCP,54.7696,0,5,0,330,66.0,0.33,21.95,0
10.0.251.47,172.1.42.81,58394,7680,TCP,54.056,0,5,0,330,66.0,0.33,21.95,0
10.0.252.89,10.0.255.255,57621,57621,UDP,2180.9409,0,22,0,1892,86.0,0.01,1.01,0
10.0.125.23,239.255.255.250,48863,1900,UDP,1274.3945,0,12,0,2160,180.0,0.01,2.23,0
10.0.250.150,224.0.0.251,5353,5353,UDP,361.1587,0,9,0,666,74.0,0.16,12.0,0
10.0.251.47,104.17.24.14,30868,443,TCP,342.7793,18,24,4056,5966,238.62,0.13,30.89,0
172.1.26.56,224.0.0.251,5353,5353,UDP,324.9071,0,3,0,246,82.0,0.13,10.83,0
10.0.250.182,10.0.255.255,138,138,UDP,318.7794,0,4,0,873,218.25,0.39,85.14,0
10.0.250.182,10.0.255.255,137,137,UDP,318.7787,0,9,0,828,92.0,0.88,80.77,0
10.0.251.69,239.255.255.250,61946,1900,UDP,308.9416,0,4,0,868,217.0,1.12,242.68,0
10.0.251.19,10.0.255.255,138,138,UDP,308.0203,0,1,0,243,243.0,0.0,0.0,0
10.0.251.53,255.255.255.255,3562,62976,UDP,307.8101,0,1,0,264,264.0,0.0,0.0,0
172.3.4.97,172.3.255.255,137,137,UDP,307.6347,0,7,0,770,110.0,1.51,166.01,0
172.3.4.92,172.3.255.255,138,138,UDP,307.5024,0,1,0,243,243.0,0.0,0.0,0
172.3.4.98,172.3.255.255,137,137,UDP,307.3977,0,9,0,990,110.0,3.41,374.95,0
172.3.4.98,224.0.0.252,63198,5355,UDP,307.3383,0,2,0,150,75.0,3.63,272.45,0
172.3.4.97,224.0.0.252,65338,5355,UDP,306.6956,0,2,0,140,70.0,4.72,330.48,0
172.3.4.97,224.0.0.252,54507,5355,UDP,305.797,0,2,0,140,70.0,6.12,428.63,0
10.0.250.157,255.255.255.255,55894,62976,UDP,305.2478,0,1,0,264,264.0,0.0,0.0,0
10.0.251.34,239.255.255.250,53279,1900,UDP,304.8659,0,2,0,434,217.0,1.96,426.14,0
10.0.251.38,255.255.255.255,60306,8610,UDP,304.8642,0,2,0,120,60.0,2936.86,176211.45,0
10.0.250.165,255.255.255.255,50977,62976,UDP,304.2264,0,1,0,264,264.0,0.0,0.0,0
172.1.25.214,239.255.255.250,55641,1900,UDP,303.5194,0,4,0,844,211.0,1.27,267.32,0
10.0.254.19,10.0.255.255,53498,1947,UDP,302.4819,0,1,0,82,82.0,0.0,0.0,0
10.0.254.19,255.255.255.255,53499,1947,UDP,302.4816,0,1,0,82,82.0,0.0,0.0,0
10.0.250.104,255.255.255.255,24942,62976,UDP,302.087,0,1,0,264,264.0,0.0,0.0,0
10.0.124.100,255.255.255.255,50315,7989,UDP,301.5954,0,1,0,394,394.0,0.0,0.0,0
10.0.251.66,239.255.255.250,49298,1900,UDP,300.8715,0,1,0,212,212.0,0.0,0.0,0
172.1.25.211,255.255.255.255,8576,62976,UDP,300.1526,0,1,0,264,264.0,0.0,0.0,0
10.0.251.47,172.217.24.3,58388,80,TCP,74.9303,5,6,604,538,103.82,0.18,18.9,0
10.0.251.47,146.75.118.172,58389,80,TCP,74.5292,4,6,476,624,110.0,0.17,18.21,0
10.0.251.47,8.8.8.8,63794,53,TCP,11.6296,5,6,385,371,68.73,113.41,7794.14,0
10.0.251.47,8.8.8.8,10229,53,TCP,11.6294,5,6,351,371,65.64,113.67,7460.91,0
10.0.251.47,8.8.8.8,38250,53,TCP,11.4035,5,6,359,370,66.27,130.78,8667.22,0
10.0.251.47,8.8.8.8,58345,53,TCP,11.4033,5,6,462,370,75.64,119.64,9049.08,0
