src_ip,dst_ip,src_port,dst_port,protocol,duration,packets_in,packets_out,bytes_in,bytes_out,avg_packet_size,packet_rate,byte_rate,label
172.1.34.73,142.250.207.74,47913,443,TCP,310.7224,7,10,3009,5900,524.06,3.31,1736.89,0
172.1.34.73,142.250.182.74,46245,443,TCP,310.7221,6,7,2856,2820,436.62,7.37,3219.05,0
172.1.34.36,255.255.255.255,55093,62976,UDP,310.709,0,1,0,264,264.0,0.0,0.0,0
172.1.34.73,57.144.57.32,61554,443,TCP,310.6472,11,12,3729,3782,326.57,4.93,1608.74,0
172.1.34.73,142.251.156.119,53072,443,TCP,310.6472,3,1,198,66,66.0,0.99,65.38,0
172.1.34.73,98.95.80.186,44732,443,TCP,310.6319,8,7,4985,2415,493.33,6.53,3220.87,0
172.1.34.73,54.225.255.58,37957,443,TCP,310.5999,3,1,198,66,66.0,1.0,66.16,0
172.1.34.73,3.211.59.234,4785,443,TCP,310.5843,3,1,198,66,66.0,1.01,66.42,0
172.1.34.73,8.8.4.4,45343,443,TCP,310.4757,3,1,198,66,66.0,1.03,68.28,0
172.1.34.73,8.8.8.8,29853,443,TCP,310.4602,3,1,198,66,66.0,1.04,68.56,0
172.1.34.73,104.18.12.102,48187,443,TCP,310.4518,13,14,4355,9521,513.93,5.56,2855.87,0
172.1.34.73,142.250.67.42,11698,443,TCP,310.4505,11,11,3554,5213,398.5,10.4,4142.59,0
172.1.34.73,142.250.182.67,39273,443,TCP,310.4501,18,17,4228,6375,302.94,16.54,5011.92,0
172.1.34.73,98.70.96.184,21651,443,TCP,310.4495,17,16,8666,6204,450.61,7.46,3362.6,0
172.1.34.73,142.250.182.67,64056,443,UDP,310.4477,0,6,0,7752,1292.0,1.5,1937.8,0
172.1.34.73,142.250.182.67,59564,443,TCP,310.4466,20,17,4334,6696,298.11,17.52,5222.38,0
172.1.34.73,142.251.156.119,23971,443,TCP,310.415,2,1,132,66,66.0,1.89,124.82,0
172.1.34.73,8.8.8.8,19306,443,TCP,310.3839,2,1,132,66,66.0,1.93,127.35,0
172.1.34.73,57.144.57.32,34458,443,TCP,310.3839,7,7,4857,2180,502.64,10.04,5048.37,0
172.1.34.73,8.8.8.8,30176,443,TCP,310.3523,3,1,198,66,66.0,0.93,61.62,0
172.1.34.73,3.211.59.234,32483,443,TCP,310.3218,3,3,174,174,58.0,6.51,377.71,0
172.1.34.73,150.171.22.12,37712,443,TCP,310.1972,11,10,6132,4699,515.76,4.56,2352.45,0
172.1.34.73,142.251.222.138,48957,443,TCP,310.1972,16,15,3859,6998,350.23,8.64,3027.31,0
172.1.34.73,142.251.222.138,20886,443,TCP,310.1967,16,15,3847,6920,347.32,11.44,3972.99,0
172.1.34.73,216.239.34.223,49765,443,TCP,310.1959,20,21,7621,10905,451.85,11.44,5167.69,0
172.1.34.73,8.8.8.8,28956,443,TCP,310.0509,2,4,120,2012,355.33,6.0,2130.54,0
172.1.34.73,8.8.8.8,3811,443,TCP,310.0507,2,4,120,2012,355.33,6.0,2131.08,0
172.1.34.73,142.250.182.74,44379,443,TCP,309.1907,15,14,3899,7036,377.07,7.25,2733.71,0
172.1.34.73,8.8.8.8,59609,53,UDP,309.186,1,1,168,118,143.0,10.26,1466.82,0
172.1.34.73,8.8.8.8,50448,53,UDP,309.1858,1,1,134,118,126.0,28.85,3635.16,0
172.1.34.73,142.250.77.106,15364,443,TCP,309.0971,23,17,12592,4525,427.93,7.43,3179.51,0
172.1.34.73,142.250.182.74,10130,443,TCP,308.9277,11,11,4186,4668,402.45,7.46,3001.61,0
172.1.34.73,216.239.34.223,51253,443,UDP,308.8187,0,6,0,7752,1292.0,1.5,1936.4,0
172.1.34.73,142.251.222.138,55429,443,TCP,308.8166,7,9,2922,2952,367.12,4.41,1619.99,0
172.1.34.73,142.250.67.42,51280,443,TCP,308.8162,8,10,2988,4434,412.33,4.96,2047.11,0
172.1.34.73,142.251.222.138,40913,443,TCP,308.7998,7,9,2922,2920,365.12,4.43,1618.67,0
172.1.34.73,142.251.222.138,63360,443,TCP,308.5574,15,14,3898,7524,393.86,9.94,3915.48,0
172.1.34.73,142.250.67.42,25797,443,TCP,308.5572,13,13,3791,7031,416.23,8.91,3710.03,0
172.1.34.73,142.251.222.138,12648,443,TCP,308.5424,11,13,3502,7312,450.58,8.26,3723.87,0
172.1.34.73,3.211.59.234,46172,443,TCP,308.5116,10,11,1974,6333,395.57,6.08,2405.44,0
172.1.34.73,8.8.4.4,15959,443,TCP,308.3708,2,1,132,66,66.0,0.91,59.82,0
172.1.34.73,8.8.4.4,29604,443,TCP,308.3705,2,1,132,66,66.0,0.91,59.78,0
172.1.34.73,8.8.8.8,42523,443,TCP,308.3704,2,1,132,66,66.0,0.91,59.78,0
172.1.34.73,8.8.8.8,30963,443,TCP,308.138,3,2,198,132,66.0,1.17,77.33,0
172.1.34.73,8.8.8.8,64099,443,TCP,308.0594,3,2,198,132,66.0,1.19,78.78,0
172.1.34.73,8.8.8.8,54811,53,UDP,308.0059,1,1,167,80,123.5,32.64,4030.68,0
172.1.34.73,8.8.8.8,62335,53,UDP,308.0057,1,1,126,80,103.0,1.75,180.61,0
172.1.34.73,49.44.146.35,3910,443,TCP,307.9439,13,11,10592,1330,496.75,7.36,3655.15,0
172.1.34.73,8.8.4.4,38212,443,TCP,307.766,3,1,198,66,66.0,1.12,73.61,0
172.1.34.73,8.8.8.8,18322,443,TCP,307.704,3,1,198,66,66.0,1.13,74.9,0
172.1.34.73,8.8.4.4,5618,443,TCP,307.7039,3,1,198,66,66.0,1.13,74.9,0
172.1.34.73,10.0.0.2,52248,53,UDP,306.9899,0,1,0,80,80.0,0.0,0.0,0
172.1.34.73,142.250.182.67,48275,443,TCP,306.8635,16,13,6630,3347,344.03,16.06,5526.23,0
172.1.34.73,142.250.77.106,49669,443,TCP,306.6012,2,4,120,1996,352.67,6.24,2202.07,0
172.1.34.73,8.8.8.8,56217,53,UDP,306.5954,1,1,154,73,113.5,17.0,1929.8,0
172.1.34.73,8.8.8.8,57086,53,UDP,306.5953,1,1,137,73,105.0,17.02,1787.57,0
172.1.34.73,142.250.77.106,19284,443,TCP,306.3379,21,18,13530,8999,577.67,12.79,7386.13,0
172.1.34.73,8.8.4.4,65182,443,TCP,306.3081,3,1,198,66,66.0,1.29,85.44,0
172.1.34.73,8.8.8.8,33213,443,TCP,306.308,3,1,198,66,66.0,1.29,85.44,0
172.1.34.73,8.8.8.8,44586,443,TCP,306.3075,2,3,120,174,58.8,7.5,440.82,0
172.16.0.1,172.1.34.73,3128,43763,TCP,305.9783,0,1,0,1514,1514.0,0.0,0.0,0
172.1.34.73,8.8.8.8,54306,53,UDP,305.9681,1,1,101,76,88.5,76.82,6798.8,0
172.1.34.73,8.8.8.8,59459,53,UDP,305.9679,1,1,92,76,84.0,6.13,514.78,0
172.1.34.73,8.8.8.8,26361,443,TCP,305.6703,2,1,132,66,66.0,2.01,132.81,0
172.1.34.73,8.8.8.8,26566,443,TCP,305.6702,2,1,132,66,66.0,2.01,132.82,0
172.1.34.73,142.251.222.195,62229,443,UDP,305.6406,0,10,0,11751,1175.1,2.5,2935.89,0
172.1.34.73,8.8.8.8,55031,53,UDP,305.2277,1,1,129,79,104.0,11.8,1226.77,0
172.1.34.73,8.8.8.8,56199,53,UDP,305.2276,1,1,95,79,87.0,11.8,1026.98,0
172.1.34.73,192.178.211.84,52383,443,UDP,305.0557,16,13,6683,6794,464.72,31.08,14442.31,0
172.1.34.73,8.8.8.8,64601,53,UDP,304.9561,1,1,125,75,100.0,42.43,4243.22,0
172.1.34.73,8.8.8.8,56254,53,UDP,304.9559,1,1,91,75,83.0,27.32,2267.33,0
172.1.34.73,8.8.8.8,6617,443,TCP,304.4307,1,1,66,66,66.0,5.87,387.64,0
172.1.34.73,8.8.8.8,59991,443,TCP,304.4305,1,1,66,66,66.0,5.88,387.79,0
172.1.34.73,8.8.4.4,62722,443,TCP,304.4304,1,1,66,66,66.0,5.88,387.9,0
172.1.34.73,8.8.8.8,10870,443,TCP,304.4303,1,1,66,66,66.0,5.88,388.06,0
172.1.34.73,8.8.8.8,1718,443,TCP,304.4302,1,1,66,66,66.0,5.88,388.21,0
172.1.34.73,8.8.8.8,46711,443,TCP,304.4302,1,1,66,66,66.0,5.88,388.21,0
172.1.34.73,49.44.146.35,26022,443,TCP,304.1209,4,4,3108,459,445.88,2.69,1198.74,0
172.1.34.73,8.8.4.4,50863,443,TCP,303.8733,1,1,66,66,66.0,10.72,707.24,0
10.147.188.224,100.28.120.147,45120,443,TCP,287.9594,28,21,3268,6828,206.04,0.18,37.56,0
10.147.188.224,172.1.18.15,3620,7680,TCP,54.6135,0,5,0,330,66.0,0.33,21.98,0
10.147.188.224,172.1.18.13,3621,7680,TCP,54.613,0,5,0,330,66.0,0.33,21.98,0
10.147.188.224,172.16.0.1,34754,8090,TCP,45.9663,0,5,0,330,66.0,0.33,21.98,0
10.147.188.224,172.16.0.1,23246,8090,TCP,45.7079,0,5,0,330,66.0,0.33,21.99,0
10.147.188.224,10.147.188.118,11693,53,TCP,22.4305,5,7,400,442,70.17,9.16,642.81,0
10.147.188.224,10.147.188.118,20869,53,TCP,22.4303,6,8,404,496,64.29,11.77,756.56,0
10.147.188.224,10.147.188.118,21995,53,TCP,22.4302,6,8,392,496,63.43,11.71,742.59,0
10.147.188.224,10.147.188.118,64147,53,TCP,22.4295,6,8,400,492,63.71,10.2,649.91,0
10.147.188.224,10.147.188.118,63080,53,TCP,22.4293,6,8,388,492,62.86,10.09,634.16,0
10.147.188.224,10.147.188.118,7446,53,TCP,22.4219,6,8,396,500,64.0,10.08,645.19,0
10.147.188.224,10.147.188.118,23417,53,TCP,21.8019,6,7,423,429,65.54,56.44,3699.22,0
10.147.188.224,10.147.188.118,39857,53,TCP,21.683,6,7,437,434,67.0,56.8,3805.45,0
10.147.188.224,10.147.188.118,51132,53,TCP,21.6828,6,7,408,434,64.77,54.12,3505.08,0
10.147.188.224,10.147.188.118,19181,53,TCP,21.6827,6,7,396,434,63.85,54.15,3457.41,0
10.147.188.224,10.147.188.118,11661,53,TCP,21.3776,6,7,376,430,62.0,83.33,5166.77,0
10.147.188.224,10.147.188.118,50244,53,TCP,21.3775,6,7,424,430,65.69,37.93,2491.63,0
10.147.188.224,10.147.188.118,14548,53,TCP,21.3706,6,6,454,376,69.17,44.55,3081.44,0
10.147.188.224,10.147.188.118,1594,53,TCP,20.9542,6,7,421,425,65.08,58.17,3785.22,0
10.147.188.224,10.147.188.118,31136,53,TCP,20.9541,6,7,399,425,63.38,64.32,4077.15,0
10.147.188.224,10.147.188.118,30651,53,TCP,20.9539,6,7,387,425,62.46,47.65,2976.39,0
10.147.188.224,10.147.188.118,58232,53,TCP,20.4625,6,7,425,429,65.69,42.5,2791.69,0
10.147.188.224,10.147.188.118,50157,53,TCP,20.4623,6,7,403,429,64.0,101.92,6522.68,0
10.147.188.224,10.147.188.118,23471,53,TCP,20.4622,6,7,391,429,63.08,42.53,2682.54,0
10.147.188.224,10.147.188.118,3586,53,TCP,20.3289,6,7,558,427,75.77,53.93,4086.53,0
10.147.188.224,10.147.188.118,2229,53,TCP,20.1021,6,7,437,441,67.54,53.37,3604.28,0
10.147.188.224,10.147.188.118,1921,53,TCP,20.1019,6,7,415,441,65.85,52.39,3449.86,0
10.147.188.224,10.147.188.118,9590,53,TCP,20.1018,6,7,403,441,64.92,52.41,3402.79,0
10.147.188.224,10.147.188.118,30305,53,TCP,14.9562,6,7,432,436,66.77,51.6,3444.96,0
10.147.188.224,10.147.188.118,31105,53,TCP,14.956,6,7,410,436,65.08,52.42,3411.32,0
10.147.188.224,10.147.188.118,59193,53,TCP,14.9559,6,7,398,436,64.15,51.63,3312.14,0
10.147.188.224,10.147.188.118,21034,53,TCP,10.5944,6,7,470,433,69.46,57.67,4005.96,0
10.147.188.224,10.147.188.118,12493,53,TCP,10.5942,6,7,467,433,69.23,151.53,10490.73,0
0.0.0.0,255.255.255.255,68,67,UDP,1995.8768,0,50,0,17618,352.36,0.03,10.4,0
172.16.0.1,172.1.34.73,0,0,ICMP,1838.303,0,375,0,221250,590.0,0.24,144.54,0
172.1.34.73,142.250.77.142,25437,443,TCP,635.3158,124,139,25228,109950,513.98,0.8,411.83,0
172.1.34.73,142.251.155.119,33716,443,TCP,544.1363,33,31,9269,16963,409.88,0.27,110.67,0
172.1.34.73,142.250.77.142,35028,443,TCP,536.7177,25,26,4651,13763,361.06,0.22,80.2,0
172.1.34.73,192.178.211.84,64622,443,TCP,412.82,11,7,7428,2257,538.06,0.17,92.36,0
10.147.188.118,10.147.188.224,67,68,UDP,385.58,0,3,0,1056,352.0,0.04,12.72,0
10.147.188.224,224.0.0.22,0,0,OTHER,385.436,0,32,0,1752,54.75,0.38,20.71,0
10.147.188.224,10.147.188.118,62538,53,UDP,383.5076,3,3,340,229,94.83,0.07,6.96,0
10.147.188.224,10.147.188.118,52757,53,UDP,376.9235,2,2,285,155,110.0,0.05,5.87,0
10.147.188.224,13.204.106.34,2018,443,TCP,376.1675,31,18,9324,4505,282.22,0.14,38.71,0
10.147.188.224,10.147.188.118,50984,53,UDP,370.3549,3,3,539,251,131.67,0.09,11.55,0
10.147.188.224,10.147.188.118,52557,53,UDP,355.1202,2,2,250,152,100.5,0.08,7.56,0
172.1.34.73,224.0.0.22,0,0,OTHER,326.4435,0,20,0,1096,54.8,0.95,52.05,0
172.1.34.73,18.235.203.244,64779,443,TCP,321.2002,26,22,13440,5899,402.9,3.27,1316.13,0
172.1.34.73,57.144.57.32,10566,443,TCP,321.1101,29,33,7406,10811,293.82,4.25,1247.42,0
172.1.34.73,172.217.24.14,43660,443,TCP,320.7425,13,24,3485,18989,607.41,2.61,1583.64,0
172.1.34.73,104.18.12.102,39193,443,TCP,320.7395,77,56,95945,26621,921.55,9.74,8971.98,0
172.1.34.73,142.250.77.142,38802,443,TCP,320.4894,18,30,4209,23787,583.25,3.51,2047.42,0
172.1.34.73,104.18.12.102,23837,443,TCP,320.489,29,41,9890,45511,791.44,5.04,3988.26,0
172.1.34.73,8.8.8.8,21790,443,TCP,320.0276,4,1,264,66,66.0,0.39,25.49,0
172.1.34.73,8.8.4.4,7133,443,TCP,320.0275,4,1,264,66,66.0,0.39,25.49,0
172.1.34.73,8.8.4.4,11478,443,TCP,320.0273,4,1,264,66,66.0,0.39,25.49,0
172.1.34.73,8.8.8.8,16275,443,TCP,320.0272,4,1,264,66,66.0,0.39,25.49,0
172.1.34.73,150.171.22.12,59841,443,TCP,319.9488,25,38,17908,24919,679.79,4.83,3280.44,0
172.1.34.73,8.8.8.8,34939,443,TCP,319.3897,4,1,264,66,66.0,0.41,26.8,0
172.1.34.73,8.8.4.4,11734,443,TCP,319.3896,4,1,264,66,66.0,0.41,26.8,0
172.1.34.73,8.8.8.8,32427,443,TCP,319.3895,4,1,264,66,66.0,0.41,26.8,0
172.1.34.73,8.8.8.8,30250,443,TCP,319.3893,4,1,264,66,66.0,0.41,26.8,0
172.1.34.73,8.8.4.4,54789,443,TCP,319.3891,4,1,264,66,66.0,0.41,26.8,0
172.1.34.73,8.8.4.4,4928,443,TCP,319.389,4,1,264,66,66.0,0.41,26.8,0
172.1.34.73,8.8.4.4,51400,443,TCP,319.3889,4,1,264,66,66.0,0.41,26.81,0
172.1.34.73,98.95.80.186,30471,443,TCP,319.1075,3,1,198,66,66.0,0.33,21.95,0
172.1.34.73,8.8.4.4,13708,443,TCP,319.0811,3,1,198,66,66.0,0.33,21.99,0
172.1.34.73,8.8.4.4,38716,443,TCP,319.0329,3,1,198,66,66.0,0.33,22.08,0
172.1.34.73,8.8.8.8,20527,443,TCP,318.5093,3,1,198,66,66.0,0.33,21.99,0
172.1.34.73,8.8.8.8,37002,443,TCP,318.462,3,1,198,66,66.0,0.33,22.08,0
172.1.34.73,8.8.8.8,18862,443,TCP,318.4148,3,1,198,66,66.0,0.34,22.17,0
172.1.34.73,8.8.4.4,54078,443,TCP,318.3994,3,2,198,132,66.0,0.42,27.75,0
172.1.34.73,8.8.4.4,43587,443,TCP,318.3992,3,1,198,66,66.0,0.34,22.2,0
172.1.34.73,8.8.4.4,42118,443,TCP,318.3991,3,1,198,66,66.0,0.34,22.2,0
172.1.34.73,8.8.8.8,44275,443,TCP,318.3989,3,1,198,66,66.0,0.34,22.2,0
172.1.34.73,8.8.4.4,40214,443,TCP,318.3837,2,1,132,66,66.0,0.25,16.67,0
172.1.34.73,98.70.96.184,40526,443,TCP,316.8868,13,12,4757,9827,583.36,2.55,1485.66,0
172.1.34.73,108.158.251.109,17029,443,TCP,316.6305,20,18,19671,7483,714.58,3.98,2842.53,0
172.1.34.73,98.70.96.184,24302,443,TCP,316.6304,7,9,1925,5046,435.69,1.67,726.27,0
172.1.34.73,8.8.4.4,24616,443,TCP,315.9629,3,1,198,66,66.0,0.45,29.82,0
172.1.34.73,8.8.8.8,64858,443,TCP,315.6221,3,1,198,66,66.0,0.47,30.9,0
172.1.34.73,8.8.8.8,65232,443,TCP,315.5596,3,1,198,66,66.0,0.47,31.13,0
172.1.34.73,8.8.8.8,8916,443,TCP,315.3598,3,1,198,66,66.0,0.48,31.88,0
172.1.34.73,142.250.77.142,47225,443,TCP,315.1752,16,29,2934,27988,687.16,5.47,3761.85,0
172.1.34.73,142.250.77.142,3899,443,TCP,314.9903,3,5,1474,2354,478.5,1.02,485.72,0
172.1.34.73,8.8.4.4,62774,443,TCP,314.471,2,8,132,3412,354.4,1.25,442.28,0
172.1.34.73,8.8.4.4,30098,443,TCP,314.471,2,8,132,3412,354.4,1.25,442.28,0
172.1.34.73,49.44.146.35,26023,443,TCP,314.4137,6,6,5852,555,533.92,2.61,1391.52,0
172.1.34.73,49.44.146.35,26028,443,TCP,314.4137,5,6,4374,567,449.18,1.5,673.67,0
172.1.34.73,49.44.146.35,26032,443,TCP,314.4133,6,6,5604,599,516.92,1.64,845.63,0
172.1.34.73,4.144.132.223,26033,443,TCP,314.3696,3,4,734,716,207.14,0.96,198.89,0
172.1.34.73,8.8.4.4,20838,443,TCP,313.58,1,6,66,3280,478.0,0.96,460.83,0
172.1.34.73,142.251.222.195,49860,443,UDP,311.9293,0,8,0,9166,1145.75,2.0,2285.78,0
172.1.34.73,142.251.222.195,6088,443,TCP,311.9287,1,5,66,1766,305.33,1.24,377.59,0
172.1.34.73,8.8.8.8,14016,443,TCP,311.8689,1,6,66,3280,478.0,1.29,616.66,0
172.1.34.73,8.8.4.4,4046,443,TCP,311.8386,1,6,66,3280,478.0,1.27,606.22,0
172.1.34.73,8.8.4.4,50627,443,TCP,311.7766,1,6,66,3280,478.0,1.28,612.76,0
172.1.34.73,8.8.8.8,50628,443,TCP,311.7458,1,6,66,3280,478.0,1.32,630.97,0
172.1.34.73,8.8.8.8,29997,443,TCP,311.6838,1,6,66,3280,478.0,1.34,638.43,0
172.1.34.73,142.251.222.195,29866,443,TCP,311.6691,1,5,66,1766,305.33,1.31,398.87,0
172.1.34.73,8.8.8.8,43336,443,TCP,311.6691,1,6,66,3280,478.0,1.34,640.23,0
172.1.34.73,8.8.4.4,52601,443,TCP,311.6691,1,6,66,3280,478.0,1.31,625.43,0
172.1.34.73,8.8.4.4,27820,443,TCP,311.6688,1,6,66,3280,478.0,1.31,625.45,0
172.1.34.73,8.8.4.4,64247,443,TCP,311.6381,1,6,66,3280,478.0,1.32,628.71,0
172.1.34.73,8.8.4.4,40369,443,TCP,311.5919,1,6,66,3280,478.0,1.33,634.58,0
172.1.34.73,8.8.4.4,21656,443,TCP,311.5759,1,6,66,3280,478.0,1.33,636.51,0
172.1.34.73,8.8.4.4,47672,443,TCP,311.5608,1,4,66,252,63.6,1.12,70.92,0
172.1.34.73,8.8.4.4,44709,443,TCP,311.5133,1,6,66,3280,478.0,1.35,644.18,0
172.1.34.73,8.8.4.4,1504,443,TCP,311.4986,1,6,66,3280,478.0,1.35,646.02,0
172.1.34.73,8.8.4.4,46457,443,TCP,311.4829,1,5,66,1766,305.33,1.21,368.07,0
172.1.34.73,8.8.8.8,39027,443,TCP,311.4226,1,5,66,1766,305.33,1.22,372.6,0
172.1.34.73,8.8.4.4,49050,443,TCP,311.4072,1,5,66,1766,305.33,1.22,373.77,0
172.1.34.73,8.8.4.4,51066,443,TCP,311.4072,1,5,66,1766,305.33,1.22,373.77,0
172.1.34.73,8.8.8.8,51067,443,TCP,311.407,1,5,66,1766,305.33,1.22,373.77,0
172.1.34.73,8.8.4.4,51978,443,TCP,311.3752,1,5,66,1766,305.33,1.23,376.22,0
172.1.34.73,8.8.4.4,49180,443,TCP,311.3748,1,5,66,1766,305.33,1.23,376.23,0
172.1.34.73,8.8.4.4,9657,443,TCP,311.2977,1,3,66,198,66.0,0.83,55.1,0
172.1.34.73,8.8.8.8,52203,443,TCP,311.2826,1,3,66,198,66.0,0.84,55.28,0
172.1.34.73,8.8.8.8,52859,53,UDP,308.247,0,1,0,86,86.0,0.0,0.0,0
172.1.34.73,8.8.8.8,65460,53,UDP,308.2468,1,1,102,86,94.0,7.02,659.5,0
10.147.188.224,10.147.188.118,55199,53,UDP,305.0478,1,2,283,172,151.67,3.06,464.21,0
10.147.188.224,10.147.188.118,50314,53,UDP,305.0423,1,2,179,184,121.0,2.84,343.74,0
10.147.188.224,10.147.188.118,53589,53,UDP,304.6834,1,1,193,83,138.0,15.54,2144.82,0
10.147.188.224,224.0.0.252,63332,5355,UDP,304.5007,0,2,0,134,67.0,4.79,320.84,0
10.147.188.224,10.147.188.118,56982,53,UDP,304.1502,3,3,553,272,137.5,3.66,503.27,0
10.147.188.224,224.0.0.252,60542,5355,UDP,303.6612,0,2,0,134,67.0,4.79,320.65,0
10.147.188.224,239.255.255.250,60545,1900,UDP,303.6363,0,4,0,848,212.0,1.32,280.05,0
10.147.188.224,10.147.188.118,61989,53,UDP,302.5919,1,1,246,94,170.0,23.8,4046.13,0
10.147.188.224,224.0.0.252,54539,5355,UDP,302.0324,0,2,0,134,67.0,4.75,318.36,0
10.147.188.224,10.147.188.118,53617,53,UDP,302.0243,1,1,206,76,141.0,25.22,3556.34,0
10.147.188.224,10.147.188.118,53310,53,UDP,302.0243,1,1,141,91,116.0,25.22,2925.86,0
10.147.188.224,10.147.188.118,56686,53,UDP,302.0242,1,1,211,96,153.5,41.96,6441.46,0
10.147.188.224,10.147.188.118,57822,53,UDP,302.0241,1,1,146,89,117.5,25.27,2969.16,0
10.147.188.224,10.147.188.118,50697,53,UDP,302.0241,1,1,119,91,105.0,42.06,4416.68,0
10.147.188.224,10.147.188.118,60580,53,UDP,302.0241,1,1,228,76,152.0,42.07,6395.15,0
10.147.188.224,10.147.188.118,51734,53,UDP,302.024,1,1,141,76,108.5,25.32,2747.32,0
10.147.188.224,10.147.188.118,56450,53,UDP,302.024,1,1,107,91,99.0,41.91,4149.03,0
10.147.188.224,10.147.188.118,51166,53,UDP,302.0239,1,1,216,76,146.0,42.19,6159.56,0
10.147.188.224,10.147.188.118,51699,53,UDP,302.0237,1,1,133,76,104.5,25.4,2654.37,0
10.147.188.224,10.147.188.118,64308,53,UDP,302.0236,1,1,158,76,117.0,23.1,2703.08,0
10.147.188.224,10.147.188.118,60218,53,UDP,302.0235,1,1,125,75,100.0,22.3,2229.83,0
10.147.188.224,10.147.188.118,51024,53,UDP,302.0234,1,1,141,76,108.5,25.46,2762.54,0
10.147.188.224,10.147.188.118,61834,53,UDP,302.0234,1,1,103,75,89.0,19.77,1759.52,0
10.147.188.224,10.147.188.118,57390,53,UDP,302.0233,1,1,91,75,83.0,42.54,3530.79,0
10.147.188.224,10.147.188.118,65438,53,UDP,302.0232,1,1,129,76,102.5,20.09,2059.43,0
10.147.188.224,10.147.188.118,61088,53,UDP,302.0231,1,1,138,81,109.5,20.12,2202.73,0
10.147.188.224,10.147.188.118,58840,53,UDP,302.023,1,1,193,81,137.0,20.14,2758.87,0
10.147.188.224,10.147.188.118,61521,53,UDP,302.0229,1,1,145,81,113.0,19.91,2249.83,0
10.147.188.224,10.147.188.118,52972,53,UDP,302.0228,1,1,132,75,103.5,19.91,2060.23,0
10.147.188.224,10.147.188.118,52904,53,UDP,302.0226,1,1,103,75,89.0,18.23,1622.58,0
10.147.188.224,10.147.188.118,59913,53,UDP,302.0225,1,1,91,75,83.0,43.19,3584.62,0
10.147.188.224,10.147.188.118,51969,53,UDP,302.0224,1,1,198,117,157.5,8.05,1268.23,0
10.147.188.224,10.147.188.118,54961,53,UDP,302.0223,1,1,198,117,157.5,10.47,1648.61,0
10.147.188.224,10.147.188.118,54552,53,UDP,302.0222,1,1,270,117,193.5,8.86,1713.69,0
10.147.188.224,10.147.188.118,60145,53,UDP,302.022,1,1,125,75,100.0,18.2,1819.85,0
10.147.188.224,10.147.188.118,52339,53,UDP,302.0219,1,1,103,75,89.0,43.77,3895.73,0
10.147.188.224,10.147.188.118,49214,53,UDP,302.0218,1,1,91,75,83.0,43.17,3583.22,0
10.147.188.224,10.147.188.118,61287,53,UDP,302.0217,1,1,141,91,116.0,8.88,1029.63,0
10.147.188.224,10.147.188.118,50271,53,UDP,302.0216,1,1,119,91,105.0,44.11,4631.98,0
10.147.188.224,10.147.188.118,53100,53,UDP,302.0215,1,1,107,91,99.0,44.22,4377.43,0
10.147.188.224,10.147.188.118,54980,53,UDP,302.0213,1,1,174,83,128.5,8.89,1142.32,0
10.147.188.224,10.147.188.118,59967,53,UDP,302.0212,1,1,167,83,125.0,10.12,1264.95,0
10.147.188.224,10.147.188.118,57561,53,UDP,302.0211,1,1,171,83,127.0,10.12,1285.83,0
10.147.188.224,10.147.188.118,58543,53,UDP,302.0209,1,1,146,118,132.0,44.81,5915.57,0
10.147.188.224,10.147.188.118,59472,53,UDP,302.0208,1,1,134,118,126.0,44.91,5658.98,0
10.147.188.224,10.147.188.118,55046,53,UDP,302.0206,1,1,181,74,127.5,10.1,1287.85,0
10.147.188.224,10.147.188.118,63946,53,UDP,302.0205,1,1,341,74,207.5,10.16,2108.03,0
10.147.188.224,10.147.188.118,63871,53,UDP,302.0204,1,1,315,74,194.5,10.11,1966.63,0
10.147.188.224,10.147.188.118,50992,53,UDP,302.0202,1,1,130,80,105.0,8.31,872.58,0
10.147.188.224,10.147.188.118,63313,53,UDP,302.0201,1,1,108,80,94.0,8.31,780.93,0
10.147.188.224,10.147.188.118,52682,53,UDP,302.0198,1,1,154,73,113.5,8.32,943.85,0
10.147.188.224,10.147.188.118,56538,53,UDP,302.0197,1,1,297,73,185.0,8.15,1507.28,0
10.147.188.224,10.147.188.118,50293,53,UDP,302.0197,1,1,137,73,105.0,10.15,1065.49,0
10.147.188.224,10.147.188.118,62271,53,UDP,302.0195,1,1,160,79,119.5,8.16,974.53,0
10.147.188.224,10.147.188.118,50388,53,UDP,302.0194,1,1,79,79,79.0,45.93,3628.76,0
10.147.188.224,10.147.188.118,59945,53,UDP,302.0193,1,1,127,79,103.0,8.16,840.66,0
10.147.188.224,10.147.188.118,50511,53,UDP,302.0191,1,1,112,84,98.0,45.89,4497.27,0
10.147.188.224,10.147.188.118,57474,53,UDP,302.019,1,1,100,84,92.0,40.51,3726.88,0
10.147.188.224,10.147.188.118,63938,53,UDP,302.0189,1,1,133,76,104.5,10.19,1064.72,0
10.147.188.224,10.147.188.118,51800,53,UDP,302.0188,1,1,121,76,98.5,10.19,1004.1,0
10.147.188.224,10.147.188.118,58125,53,UDP,302.0186,1,1,161,80,120.5,9.71,1170.39,0
10.147.188.224,10.147.188.118,60538,53,UDP,302.0185,1,1,80,80,80.0,46.92,3753.23,0
10.147.188.224,10.147.188.118,55294,53,UDP,302.0184,1,1,128,80,104.0,47.03,4890.67,0
10.147.188.224,10.147.188.118,58842,53,UDP,302.0183,1,1,167,80,123.5,9.73,1201.55,0
